epoch,train_loss,train_nll,train_mae,val_loss,val_nll,val_mae,lr,sec
22,-0.461141,-0.463361,104.711247,-0.370546,-0.370592,113.550515,9.99e-05,6.0
35,-0.648055,-0.648055,81.127676,-0.341815,-0.341815,101.026867,9.97e-05,4.0
20,-1.033952,-1.038365,47.658496,-1.296690,-1.297292,29.861313,9.99e-05,5.5
36,-0.656698,-0.656698,80.262018,-0.336154,-0.336154,100.879127,9.97e-05,4.1
23,-0.470969,-0.473013,103.079340,-0.363931,-0.363986,117.404210,9.99e-05,6.0
21,-1.047473,-1.051277,47.148668,-1.333445,-1.334252,26.274227,9.99e-05,5.9
37,-0.664256,-0.664256,79.387897,-0.293793,-0.293793,99.316907,9.97e-05,4.4
24,-0.479844,-0.481763,101.905470,-0.378786,-0.378831,110.578109,9.99e-05,5.8
38,-0.670206,-0.670206,78.609493,-0.332967,-0.332967,102.577919,9.96e-05,4.1
22,-1.078883,-1.081956,45.012365,-1.323582,-1.323930,30.245114,9.99e-05,5.9
39,-0.679231,-0.679231,77.571392,-0.317585,-0.317585,99.408817,9.96e-05,4.4
25,-0.490558,-0.492370,100.465390,-0.393981,-0.394032,111.656759,9.98e-05,5.4
23,-1.084355,-1.087036,44.796689,-1.414485,-1.414911,21.914908,9.99e-05,5.7
40,-0.688619,-0.688619,76.791675,-0.285551,-0.285551,98.902766,9.96e-05,4.1
26,-0.499922,-0.501636,98.982269,-0.383535,-0.383577,109.966425,9.98e-05,5.6
24,-1.111298,-1.113610,43.212351,-1.422026,-1.422369,21.361546,9.99e-05,5.8
41,-0.695846,-0.695846,76.163613,-0.296957,-0.296957,99.613569,9.96e-05,4.2
27,-0.508619,-0.510259,97.730736,-0.378584,-0.378633,110.535799,9.98e-05,6.0
42,-0.705581,-0.705581,75.115822,-0.333558,-0.333558,98.509896,9.96e-05,4.3
25,-1.117994,-1.120083,42.879585,-1.409760,-1.410073,25.377513,9.98e-05,6.1
43,-0.713696,-0.713696,74.457759,-0.340633,-0.340633,96.931380,9.95e-05,4.3
28,-0.517382,-0.518941,96.715473,-0.374563,-0.374630,108.375952,9.98e-05,5.9
26,-1.127382,-1.129508,42.359433,-1.406642,-1.406952,26.621567,9.98e-05,6.4
44,-0.718828,-0.718828,73.822611,-0.294062,-0.294062,96.183669,9.95e-05,4.3
29,-0.521916,-0.523388,96.036801,-0.407492,-0.407536,108.629298,9.98e-05,6.0
45,-0.726798,-0.726798,73.208108,-0.251330,-0.251330,96.824722,9.95e-05,4.3
27,-1.151384,-1.153185,41.114930,-1.450461,-1.450776,22.425230,9.98e-05,5.5
30,-0.533129,-0.534531,94.552213,-0.381884,-0.381918,106.557047,9.98e-05,5.8
46,-0.731847,-0.731847,72.631302,-0.256454,-0.256454,95.882183,9.95e-05,4.0
28,-1.163302,-1.164930,40.222593,-1.500614,-1.501091,18.132266,9.98e-05,6.1
47,-0.738660,-0.738660,71.994914,-0.293994,-0.293994,95.527575,9.95e-05,4.1
31,-0.538397,-0.539745,93.884502,-0.383103,-0.383133,107.714248,9.98e-05,5.7
29,-1.168695,-1.170308,40.179949,-1.463037,-1.463356,23.751496,9.98e-05,6.1
48,-0.743777,-0.743777,71.567168,-0.261583,-0.261583,96.681592,9.94e-05,4.3
32,-0.542570,-0.543819,93.528703,-0.388501,-0.388534,105.592689,9.97e-05,5.3
49,-0.752845,-0.752845,70.543539,-0.256111,-0.256111,94.245748,9.94e-05,4.6
30,-1.170130,-1.171792,39.839798,-1.494393,-1.494635,19.162223,9.98e-05,6.2
50,-0.758497,-0.758497,70.164369,-0.268974,-0.268974,93.042653,9.94e-05,3.9
33,-0.551190,-0.552400,92.458572,-0.372935,-0.373017,106.940286,9.97e-05,6.0
31,-1.192302,-1.193987,38.752898,-1.534248,-1.534587,18.117331,9.98e-05,6.1
51,-0.763254,-0.763254,69.726967,-0.274807,-0.274807,94.119760,9.94e-05,4.2
34,-0.558215,-0.559396,91.500654,-0.397273,-0.397313,107.912470,9.97e-05,5.7
52,-0.769740,-0.769740,69.169049,-0.313435,-0.313435,92.581597,9.93e-05,4.3
32,-1.199664,-1.200957,38.385058,-1.510864,-1.511038,20.186470,9.97e-05,5.6
35,-0.563123,-0.564234,90.937815,-0.375969,-0.376001,104.566855,9.97e-05,6.0
53,-0.774495,-0.774495,68.745338,-0.267500,-0.267500,93.820891,9.93e-05,4.1
33,-1.203070,-1.204351,38.402186,-1.493162,-1.493558,21.440155,9.97e-05,5.8
54,-0.778046,-0.778046,68.319087,-0.295690,-0.295690,92.448497,9.93e-05,4.2
36,-0.570901,-0.571986,90.020335,-0.365964,-0.366000,106.546843,9.97e-05,6.0
55,-0.784291,-0.784291,67.841349,-0.299808,-0.299808,91.678075,9.93e-05,4.2
34,-1.225856,-1.226921,36.936337,-1.550610,-1.550780,18.437361,9.97e-05,5.9
37,-0.576114,-0.577128,89.385837,-0.372664,-0.372721,104.030034,9.97e-05,5.9
56,-0.789533,-0.789533,67.287629,-0.233156,-0.233156,92.646431,9.92e-05,4.2
35,-1.241130,-1.242163,36.315198,-1.541717,-1.541932,19.634094,9.97e-05,6.1
57,-0.793046,-0.793046,67.143617,-0.293753,-0.293753,91.381002,9.92e-05,4.2
38,-0.583493,-0.584525,88.788908,-0.354025,-0.354048,104.275396,9.96e-05,6.0
36,-1.230765,-1.232122,36.647590,-1.515841,-1.515997,20.431082,9.97e-05,5.9
58,-0.800370,-0.800370,66.441407,-0.247648,-0.247648,91.233079,9.92e-05,4.1
39,-0.588883,-0.589859,88.045191,-0.354565,-0.354629,103.920343,9.96e-05,5.9
59,-0.807396,-0.807396,66.009524,-0.226892,-0.226892,90.865569,9.91e-05,4.4
37,-1.242741,-1.243826,36.293684,-1.583099,-1.583262,16.140872,9.97e-05,5.7
40,-0.593783,-0.594786,87.666206,-0.378747,-0.378769,105.139685,9.96e-05,6.0
60,-0.810935,-0.810935,65.492817,-0.283645,-0.283645,91.169253,9.91e-05,4.1
38,-1.246864,-1.247726,36.113801,-1.606882,-1.607060,14.962173,9.96e-05,5.9
61,-0.814824,-0.814824,65.261807,-0.244497,-0.244497,89.167232,9.91e-05,4.5
41,-0.599396,-0.600413,86.987069,-0.352966,-0.353063,103.969454,9.96e-05,5.9
39,-1.259738,-1.260509,35.336152,-1.583303,-1.583416,17.358432,9.96e-05,5.7
62,-0.819095,-0.819095,64.859489,-0.245292,-0.245292,90.693407,9.91e-05,4.2
42,-0.605091,-0.606106,86.193947,-0.378304,-0.378368,103.942336,9.96e-05,6.1
63,-0.823290,-0.823290,64.609373,-0.277031,-0.277031,88.701711,9.90e-05,4.2
40,-1.263046,-1.263898,35.355151,-1.546947,-1.547081,22.401383,9.96e-05,5.8
